"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL484390";"";"0";"457.58";"1";"5.50";"SID103905078";"CCCCn1c(NC(=O)c2ccc(C#N)cc2)nc2cc(N(C)C(=O)C3CCCCC3)ccc21";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1985074";"";"0";"278.76";"0";"2.90";"SID103905287";"CSc1ccc2nc3c(c(Cl)c2c1)CCNC3=O";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1967094";"";"0";"367.86";"0";"4.87";"SID103904999";"O=C(NCc1ccc(Cl)cc1)c1cc2c(-c3ccccc3)n[nH]c2s1";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL262433";"";"0";"394.44";"0";"4.43";"SID103904346";"Cc1ccc(F)c(NC(=O)Nc2ccc(-c3nsc4ncnc(N)c34)cc2)c1";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL2006263";"";"0";"328.40";"0";"2.63";"SID103904950";"Cc1nc2ccc(NS(=O)(=O)c3ccc(N)cc3)cc2nc1C";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1981782";"";"0";"335.19";"0";"4.19";"SID103904659";"O=C(NCc1ccc(Cl)c(Cl)c1)Nc1ccc2[nH]ncc2c1";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1989708";"";"0";"498.61";"1";"5.74";"SID103904354";"Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(C)O)c5)cnc(N)c34)cc2)c1";"Ki";"'='";"316.23";"nM";"6.50";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1977346";"";"0";"338.11";"0";"2.39";"SID103905414";"O=C1Nc2ccccc2Nc2nnc(I)cc21";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL553";"ERLOTINIB";"4";"393.44";"0";"3.41";"SID103905339";"C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL127898";"";"0";"519.48";"1";"4.73";"SID103905591";"Cn1cncc1C(OCc1c(-c2ccc(OC(F)(F)F)cc2)cc(C#N)c(=O)n1C)c1ccc(C#N)cc1";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL2007592";"";"0";"322.39";"0";"3.18";"SID103904978";"O=c1[nH]c2sc3c(c2c2nc(-c4ccccc4)nn12)CCCC3";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL210963";"";"0";"434.47";"0";"1.54";"SID103905193";"CCOc1nc(NC(=O)Cc2cc(OC)c(S(C)(=O)=O)cc2OC)cc(N)c1C#N";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1682552";"";"0";"332.41";"0";"4.02";"SID103904509";"c1cnc2nc(-c3ccc4[nH]ncc4c3)c(NC3CCCCC3)n2c1";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1972659";"";"0";"358.44";"0";"4.25";"SID103905060";"Cc1c(O)ccc2c1CCCC2=NNC(=O)Cc1cccc2ccccc12";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL2001239";"";"0";"438.80";"0";"3.40";"SID103905496";"Nc1ncnc(Nc2cc(CNC(=O)C(F)(F)F)c(O)c(-c3ccc(Cl)cc3)c2)n1";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1989518";"";"0";"241.29";"0";"1.98";"SID103904971";"NCCOc1cncc(C=Cc2ccncc2)c1";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1968103";"";"0";"306.30";"0";"0.61";"SID103905291";"Cc1c(F)c(N2CCC(N)C2)nc2[nH]cc(C(=O)O)c(=O)c12";"Ki";"'='";"1995.26";"nM";"5.70";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL183844";"";"0";"371.44";"0";"4.86";"SID103904360";"Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)cc2C)c1";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1971186";"";"0";"378.41";"0";"3.35";"SID103904414";"Fc1ccc(-c2nc3occn3c2-c2ccnc(NC3CCNCC3)n2)cc1";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1998611";"";"0";"305.58";"0";"3.00";"SID103905308";"NC(=O)c1sc2c(Br)ccc(Cl)c2c1N";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL554";"LAPATINIB";"4";"581.07";"2";"6.14";"SID103905567";"CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1336";"SORAFENIB";"4";"464.83";"1";"5.55";"10, sorafenib";"CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"True";"CHEMBL1244784";"Binding affinity to CTK";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1240346";"1";"Scientific Literature";"Blood";"2009";"None";""
"CHEMBL535";"SUNITINIB";"4";"398.48";"0";"3.33";"Sunitinib";"CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C";"Kd";"'='";"7700.0";"nM";"5.11";"";"";"UO_0000065";"12.83";"0.24";"1.78";"6.62";"False";"CHEMBL1908561";"Binding constant for CTK kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat. Biotechnol.";"2011";"None";""
"CHEMBL249697";"BMS-345541";"0";"255.32";"0";"1.87";"BMS-345541";"Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1908561";"Binding constant for CTK kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat. Biotechnol.";"2011";"None";""
"CHEMBL117697";"";"0";"251.29";"0";"3.38";"SID103904646";"COc1cccc(Nc2ncnc3ccccc23)c1";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1987009";"";"0";"363.44";"0";"4.23";"SID103904702";"COc1cccc(CNC(=O)c2cc3c(-c4ccccc4)n[nH]c3s2)c1";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL2002726";"";"0";"358.45";"0";"3.88";"SID103904468";"Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4ccccc4)c3)cc12";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1974310";"";"0";"272.30";"0";"3.20";"SID103904987";"NC(=O)c1cc2c(-c3ccc(F)cc3)cncc2s1";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1994538";"";"0";"333.27";"0";"3.69";"SID103904888";"O=C(Nc1cnccn1)Nc1ccnc2c(C(F)(F)F)cccc12";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL404367";"";"0";"372.43";"0";"4.17";"SID103904339";"Cc1cccc(NC(=O)Nc2ccc(-c3cncc4c3c(N)nn4C)cc2)c1";"Ki";"'='";"1584.89";"nM";"5.80";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL4634634";"";"0";"365.44";"0";"1.44";"29";"C[C@@H]1C[C@H]1C(=O)N1CCN(c2cnc(C#N)c(-c3cnn(C)c3)n2)C[C@H]1C";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4603543";"Inhibition of recombinant full length human His-tagged MATK expressed in Escherichia coli using tyr-01 peptide as substrate incubated for 60 mins in presence of ATP by Z'-LYTE assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4602617";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";""
"CHEMBL2152768";"";"0";"504.61";"1";"4.13";"3";"CC(C)(O)C1CCN(Cc2ccc3nc(-c4c(F)ccc5[nH]ccc45)nc(N4CCOCC4)c3n2)CC1";"Inhibition";"'='";"2.8";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL2156658";"Inhibition of Hyl at 1 uM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2151019";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None";""
"CHEMBL4063249";"TP-021n";"0";"284.71";"0";"3.12";"TP-021n";"N#Cc1ccc(Nc2ccc3[nH]c(=O)[nH]c3c2)c(Cl)c1";"% Control";"";"100.0";"%";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL4507434";"KinomeScan assay: inhibition of CTK";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Amino acid Start/Stop: M43/P508 | Expression system: mammalian | Kinase construct length: Full Length | Kinase form: Wild Type";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507304";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 1000.0 nM"
"CHEMBL1834184";"BI 99179";"0";"391.47";"0";"4.15";"BI 99179";"CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1";"% Control";"";"100.0";"%";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL4507434";"KinomeScan assay: inhibition of CTK";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Amino acid Start/Stop: M43/P508 | Expression system: mammalian | Kinase construct length: Full Length | Kinase form: Wild Type";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507280";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 1000.0 nM"
"CHEMBL4445670";"BAY-885";"0";"515.54";"1";"3.28";"BAY-885";"CN1CCN(c2cnc3c(C4CCN(C(=O)c5ccc(OC(F)(F)F)cc5N)CC4)ncnc3c2)CC1";"% Control";"";"100.0";"%";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL4507434";"KinomeScan assay: inhibition of CTK";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Amino acid Start/Stop: M43/P508 | Expression system: mammalian | Kinase construct length: Full Length | Kinase form: Wild Type";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507268";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 1000.0 nM"
"CHEMBL3617968";"BAY-678";"0";"400.36";"0";"4.11";"BAY-678";"CC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N[C@@H]1c1ccc(C#N)nc1";"% Control";"";"100.0";"%";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL4507434";"KinomeScan assay: inhibition of CTK";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Amino acid Start/Stop: M43/P508 | Expression system: mammalian | Kinase construct length: Full Length | Kinase form: Wild Type";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507272";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 1000.0 nM"
"CHEMBL180022";"NERATINIB";"4";"557.05";"2";"5.93";"HKI-272";"CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1908561";"Binding constant for CTK kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat. Biotechnol.";"2011";"None";""
"CHEMBL1990904";"";"0";"360.40";"0";"3.81";"SID103904763";"Fc1ccc(-c2nc3cnccn3c2-c2ccnc(NCC3CC3)n2)cc1";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1682545";"";"0";"292.37";"0";"4.43";"SID103904520";"c1ccc(Nc2nc(-c3ccc4[nH]ncc4c3)cs2)cc1";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1971943";"BAY-549";"0";"402.79";"0";"4.71";"SID103905649";"Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1998545";"";"0";"332.40";"0";"3.08";"SID103904581";"O=C(NC(CO)Cc1ccccc1)c1ccc(-c2ccncc2)cc1";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL4521594";"BAY-1797";"0";"416.89";"0";"3.96";"BAY-1797";"NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2)ccc1Oc1cccc(Cl)c1";"% Control";"";"68.0";"%";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL4507434";"KinomeScan assay: inhibition of CTK";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Amino acid Start/Stop: M43/P508 | Expression system: mammalian | Kinase construct length: Full Length | Kinase form: Wild Type";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507265";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 1000.0 nM"
